time,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,flow_11,flow_12,flow_13,flow_14,flow_15,flow_16,flow_17,flow_18,flow_19,flow_20,train or test
2022/8/6 4:00,27.9,3.4,43,13.4,1.1,15.3,2.3,0.3,0.6,0.266,1.3,,2.3,0.2,0.4,1.6,1.4,2.304,0.322,0.7,train
2022/8/6 5:00,8.2,4.4,45.8,14.1,1.2,17.2,2.7,0.4,1.4,0.19,2.1,,2.5,0.3,0.2,1.8,1.9,2.24,0.647,0.9,train
2022/8/6 6:00,41.4,10.8,62,27.4,2.7,43.8,6.9,1.4,4,1.176,2.7,,3,1.6,1,2.8,5.2,4.256,1.338,1.5,train
2022/8/6 7:00,27.6,18.4,81.2,44.2,5.5,74.7,11.7,2,7.4,2.576,4.5,,4.4,2.5,2.5,5.3,9.1,6.8,3.428,2.6,train
2022/8/6 8:00,56.8,24.6,92,54.3,8.1,99.3,19,3.2,9.8,4.054,6.6,,4.2,4,3.3,7.8,11.6,9.104,3.746,5.1,train
2022/8/6 9:00,61.4,26.2,99.8,61.9,9,105.2,21.5,3.3,10.1,4.626,7.2,,4.4,4.4,3,7.8,12,9.88,5.056,11.1,train
2022/8/6 10:00,60.4,26.3,96.4,55.4,9,101.2,20,3.2,9.4,3.308,7.4,,4.5,4.1,2.4,7.5,14.4,10.328,4.864,10.1,train
2022/8/6 11:00,60.4,21.9,98.6,53.6,7.7,95.8,19.6,2.8,8.9,2.936,6.6,,4.4,3.4,2.8,8.9,13.8,10.432,5.17,3.7,train
2022/8/6 12:00,57.4,21.4,94.7,45.5,6.4,85.8,17.1,2.5,8.3,3.58,6.1,,3.6,2.8,2.7,6.7,11.9,8.592,4.6,3,train
2022/8/6 13:00,25.2,18.3,90,37.9,5.3,72,13.2,2.1,6,2.596,4.9,2.98,2.9,2.5,2.1,5.6,8.5,7.928,3.412,2.3,train
2022/8/6 14:00,44.9,13.1,82,26.3,4,53.4,9.3,1.5,4.9,1.904,3.4,2.144,2.6,1.6,1.6,3.8,7,6.024,2.216,2.3,train
2022/8/6 15:00,19.3,13.5,74.3,29.9,3.5,51.3,8.7,1.5,4.3,1.408,2.8,2.628,2.5,2.3,1.8,4.1,6.1,5.296,2.348,1.8,train
2022/8/6 16:00,46.2,12.9,74.4,31.1,4.3,57.3,9.9,1.5,5.4,2.172,3.6,2.776,3,1.6,1.5,5,6.7,5.808,2.954,2.3,train
2022/8/6 17:00,46.8,17.2,81.8,44.3,5.1,71,12.9,1.8,6.1,2.696,5.4,2.916,3.7,1.9,2.2,5.7,8.5,6.592,3.646,2.6,train
2022/8/6 18:00,50.2,21.5,87.2,56,5.2,80.2,15.1,2.1,7.3,3.596,6.1,3.424,3.8,2.9,2.9,6.6,10.5,7.024,3.728,3,train
2022/8/6 19:00,55.5,22.1,92,55.1,7,87.5,16.9,2.4,7,2.988,7,4.256,3.7,3.8,2.3,7.4,11,7.92,3.722,3,train
2022/8/6 20:00,64,29.8,99.8,63.4,8.4,103,23.3,3.4,11,4.45,8.8,5.36,4.8,4.7,3.2,8.9,13.3,10.664,5.078,3.2,train
2022/8/6 21:00,75.4,37.1,109,76.2,10.6,137.5,30.8,4.1,13.7,5.594,12.4,7.992,7.3,7.4,4.2,10.2,17.9,13.832,6.032,3.9,train
2022/8/6 22:00,79.6,41.7,114,77.8,10.4,143,30.6,4.9,16,6.12,11.3,6.224,7.9,6.7,4.8,11.4,19.1,13.6,6.398,5.1,train
2022/8/6 23:00,57,30.1,103,88.7,7.8,104,23.6,4.5,10.3,5.932,9.7,5.148,8.4,6.5,3.7,11.1,14.8,11.376,4.968,3.6,train
2022/8/7 0:00,51.1,18.5,87,43.2,4.3,62.5,12.9,2.1,5.7,2.188,146.7,3.46,5.9,3.6,2.4,6.9,9.3,9.4,2.722,2.9,train
2022/8/7 1:00,17.9,11.2,77.5,25.7,2.9,34,6.9,1.1,2.9,1.352,,1.416,3.4,1.9,0.8,3.9,4.6,4.984,1.9,1.6,train
2022/8/7 2:00,36.9,6.9,71.5,17.1,1.7,16,4.9,0.3,1.5,0.701,,0.496,2.8,0.7,0.5,2.3,3.4,3.92,1.232,0.8,train
2022/8/7 3:00,7.4,4.2,64.2,17.6,1.2,17.5,2.2,0.2,1.3,0.39,,0.415,2.5,0.5,0.3,1.9,2,2.446,0.584,0.4,train
2022/8/7 4:00,11.3,3.6,43,13.2,1,14.5,2.3,0.2,0.7,0.083,,0.24,2.2,0.2,0.3,1.7,1.4,2.32,0.378,0.5,train
2022/8/7 5:00,14.3,4.5,44,15.5,1.3,16.5,2.3,0.3,1.1,0.274,,0.439,2.4,0.3,0.7,2.1,1.8,2.496,0.506,1.8,train
2022/8/7 6:00,26.8,9.7,58.6,24.3,3,39,5.6,0.8,4.5,36.321,,42.984,2.9,1.2,0.9,2.7,4.2,100.064,24.449,1.3,train
2022/8/7 7:00,39.4,17.5,76.7,42.2,5.5,66.8,11.9,1.8,7.2,,,,4.2,2.1,1.8,4.9,6.9,,,2.5,train
2022/8/7 8:00,50.3,24.9,89,55.4,7.7,92,17.4,3.3,9,,,,4.6,3.3,3.2,6,11.4,,,2.6,train
2022/8/7 9:00,55.9,25.9,98.5,59.6,8.8,104.7,21.7,3.5,10.6,,,,5.3,4.6,3.1,8.4,11.9,,,3.3,train
2022/8/7 10:00,54.2,25.7,96.5,60.7,7.5,104.5,19,3,9.7,,,,5,4,2.3,7.9,13.4,,,3,train
2022/8/7 11:00,52.9,23.5,97.3,58.5,7.9,99.8,18.6,2.9,8.1,,,,4.8,4.3,2.6,8.8,13.2,,,3.4,train
2022/8/7 12:00,59.7,22.3,94.2,48.6,7.1,89.7,15.7,2.8,7.8,,,,5,3.8,2.8,7.4,12.3,,,3.9,train
2022/8/7 13:00,27.8,18.5,89.8,39.8,5.6,75.5,12,2.4,6.9,,,,4.3,2.7,2.4,6.8,11.1,,3.214,2.6,train
2022/8/7 14:00,58.4,14.9,86.2,27.6,4.5,59.2,9.3,1.3,6.1,,,,3.8,2.3,1.7,5.3,6.9,,2.09,2,train
2022/8/7 15:00,37.8,14.4,83.2,30.2,4.6,61.3,9.4,2.1,5.3,,,,3.8,1.8,1.5,4.3,7.3,,2.268,1.9,train
2022/8/7 16:00,38.9,16.9,81,32,4.6,64.3,11.9,1.8,6.2,,,,3,2.1,1.6,4.8,7.7,,8.86,2.4,train
2022/8/7 17:00,48,19,87,45.8,4.8,75.2,15.1,1.7,7.4,2.738,,,3.6,2.8,2,5.4,9,,,2.3,train
2022/8/7 18:00,52.7,21.8,87.8,59.5,6.1,81.5,15.4,2.8,7.5,3.556,,,4.6,3.2,1.9,5.7,9.6,,,2.8,train
2022/8/7 19:00,59,21.3,99,58.9,6.7,92,17.5,2.7,8.3,3.596,,3.904,4.4,3.6,2.4,8.1,10.8,7.928,3.438,2.7,train
2022/8/7 20:00,67.3,30.6,103.2,66.9,8.7,111,24.1,3.3,11.5,4.876,,4.404,4.6,4.7,3.6,9.9,13,11.688,4.762,3.8,train
2022/8/7 21:00,66.9,39.9,110,76.5,12,163.7,35.1,4.2,16,6.738,,8.692,7.7,7.5,4.6,12.6,22.8,16.104,7.792,5,train
2022/8/7 22:00,99,49.1,116.3,81.4,12.6,163,35.3,5.4,16.8,9.07,,9.384,8,9.3,4.7,13,25.9,17.52,8.294,5.8,train
2022/8/7 23:00,64.2,33.6,109.5,93.4,7.8,115,25.9,3.9,10.9,5.234,,7.28,7.7,6.7,3.8,10.8,16.8,14.224,5.074,3.9,train
2022/8/8 0:00,26.5,18.7,90,51.8,4,61.8,12.3,1.5,4.5,4.13,,2.872,4.9,3,2.5,6.5,8.2,8.536,2.278,2.5,train
2022/8/8 1:00,39.1,9.1,74.8,22.6,2.5,32.5,7.5,0.7,2.6,1.612,2.6,1.456,3.3,2.1,1.2,4.1,4.1,4.952,1.3,1.4,train
2022/8/8 2:00,11.7,5.1,71.2,15,1.5,19,3.8,0.4,1.9,0.517,1.6,0.532,3,1.6,0.3,2.5,1.7,3.12,0.503,0.6,train
2022/8/8 3:00,31,3.1,66.8,12.4,1,15.7,2.3,0.3,0.8,0.424,1.1,0.467,2.3,1.3,0.3,1.6,1.5,3,0.537,0.5,train
2022/8/8 4:00,7.3,3.1,57,12.1,0.9,13.8,1.8,0.4,1.2,0.185,0.7,0.343,2.5,0.3,0.2,1.5,1.6,1.976,0.265,0.4,train
2022/8/8 5:00,14.6,3.7,43.2,14.1,1.2,19.5,2.5,0.3,1.8,0.334,0.8,0.6,2.2,0.3,0.3,1.9,2,2.328,1.056,1,train
2022/8/8 6:00,31.6,11.8,62.5,30.8,4.2,49.7,9,1.6,5.7,1.868,2.8,2.308,2.8,1.4,1.3,3.7,5.7,4.624,1.9,1.5,train
2022/8/8 7:00,50.4,23.2,88,49.9,7.4,92.6,18.6,2.4,10.8,3.834,6,4.308,5.3,3.9,3,6.1,13.3,8.872,4.018,2.8,train
2022/8/8 8:00,52.8,24.1,95,55.6,8.3,100,18.1,3,9.7,3.71,6.1,5.216,5.1,3.7,2.5,7.1,10.7,10.248,3.868,3.4,train
2022/8/8 9:00,52.2,22.3,92.5,48.4,7.4,88.2,15.7,2.5,6.9,3.932,5.7,3.824,6.4,3.3,2.3,5.8,10.4,8.272,3.006,3.1,train
2022/8/8 10:00,47.8,18.8,88.8,43.5,7,84.5,15.1,1.7,6.4,4.18,5.5,3.048,4.3,3.1,1.5,5.8,8.3,6.976,2.044,3.3,train
2022/8/8 11:00,45.2,20.2,90,42.6,7.2,82.5,14.6,1.5,5.9,2.46,5.5,3.208,4.2,2.9,1.7,5.9,28.8,6.816,2.834,3.3,train
2022/8/8 12:00,45.6,18.6,89.2,38.9,6.1,79.5,13,1.5,6.5,2.654,5.4,3.224,4,2.5,1.8,5.5,11.6,9.288,1.95,3.7,train
2022/8/8 13:00,38.7,15.2,79,33,4.7,63,9.8,1.3,4.4,1.8,4.7,2.352,3.5,2,1.4,4.5,6.5,6.936,1.742,3.1,train
2022/8/8 14:00,32.3,10.3,68.2,22,4.5,48,7.2,0.8,4,1.185,3.3,1.756,2.7,1.6,0.9,3.4,4.7,5.192,1.318,2.7,train
2022/8/8 15:00,30.8,9.9,66.3,24.1,4.2,47.5,6.6,1.2,3.8,1.04,2.4,2.14,2.1,1.1,1,3.2,4.3,5.528,1.495,2.8,train
2022/8/8 16:00,32.7,12.5,67,27.1,4.2,53,7.1,1,4,1.184,2.8,1.672,2.8,0.8,1.2,3.5,4.5,6.448,1.512,2.6,train
2022/8/8 17:00,39.5,15.2,75.3,40.4,5.1,67.5,10,1.3,5.6,1.876,3.4,2.528,3.3,1.6,1.2,4.6,5.9,6.832,2.456,3,train
2022/8/8 18:00,47.7,20.6,85.2,51.1,6.2,83.7,14.2,1.9,7.4,37.002,5.7,48.332,4.5,2.4,1.8,6.4,9,131.376,32.942,3.4,train
2022/8/8 19:00,56.7,23.1,96.5,60.6,7.6,100.8,19,2.1,9,,5.7,,4.8,3.4,2.4,8.6,10.9,,,3.5,train
2022/8/8 20:00,75.3,32,102.7,70.4,9.8,125.5,27.4,3.3,11.1,,9.2,,4.7,5.8,3.3,10.4,16,,,3.7,train
2022/8/8 21:00,90.1,40.7,111.8,78.8,12.9,155.7,33.9,5.1,15.6,,14,,7.4,8,5.2,13.3,19.7,,,4.4,train
2022/8/8 22:00,89.7,42.4,114.2,80.7,12.4,151.6,34.6,5.3,17.4,,13.4,,8.2,8.8,5.1,12.5,21.6,,,6.2,train
2022/8/8 23:00,45.5,32.1,103.6,88.9,8.1,107.2,24.7,3.6,9.4,,8.8,,7.4,5.6,3.8,10,16.7,,,4.3,train
2022/8/9 0:00,37.5,17.7,84.4,48,4.5,53.5,11.3,1.4,4.4,,4.7,,4.6,3.2,2.5,5.5,9.1,,,2.5,train
2022/8/9 1:00,35,8.3,74.6,19.6,2.3,29,5.5,0.4,2.3,,2.8,,2.9,1,0.5,3.5,4.7,,1.206,1,train
2022/8/9 2:00,8.7,5.2,70.7,16,1.5,18.3,3.3,0.2,1.8,,1.8,,2.8,0.5,0.4,2.4,2,,21.025,0.4,train
2022/8/9 3:00,7.2,3.8,68,12.3,1.2,13.4,2.6,0.3,0.8,,1.2,,2.3,0.2,0.2,1.4,1.4,,,0.4,train
2022/8/9 4:00,36.8,3.6,47.7,12.2,1.1,12.8,2.1,0.2,0.5,,0.8,,2.3,0.2,0.1,1.3,1.3,,,0.6,train
2022/8/9 5:00,15.5,4.3,44,13.9,1,17.2,2.2,0.3,1.4,,1.1,,2.3,0.3,0.6,1.8,1.7,,,0.9,train
2022/8/9 6:00,32,12,61,30.5,3.5,46.6,8.6,1.5,5.5,,2.4,,3.2,1.7,1.4,3.2,5.6,,,1.7,train
2022/8/9 7:00,50.9,22.1,84.8,47.5,7.1,86.2,17.9,2.4,9.8,3.594,6.1,3.932,5.1,3.4,3.1,6.6,11.9,,,2.4,train
2022/8/9 8:00,51.2,22.5,94.5,52.9,7.3,96,15.9,2.9,8.5,3.774,6,4.236,5.2,3.6,2.5,6.3,11.6,,,3.1,train
2022/8/9 9:00,48.7,19.5,92,50.7,5.7,87.2,13.9,2,7.6,3.99,5.4,4.256,3.7,3.6,1.9,5.2,10.7,9.088,,2.8,train
2022/8/9 10:00,44.2,18.7,88.5,41,4.2,74,12.1,1.5,5,2.518,4.7,3.804,3.2,2.2,1.1,4.7,7.9,7.824,,2.6,train
2022/8/9 11:00,46.1,17.3,87.5,39.8,3.9,71.8,12.2,1.7,4.8,1.824,4.4,2.648,3.1,2.1,1.3,5.5,8.2,8.896,,2.8,train
2022/8/9 12:00,43.9,17.7,87.3,36.7,4.3,72.8,11.9,1.9,5.3,2.286,4.2,3.084,2.8,2.6,1.7,5.9,9.1,8.36,,2.8,train
2022/8/9 13:00,36.7,15.1,75,29.4,3.3,58.2,9.1,1.2,4,1.626,3.5,2.24,2.8,1.6,1.2,4.5,6.8,6.336,1.866,2.2,train
2022/8/9 14:00,30.7,10.3,63.4,20.9,2.7,38.2,6.6,1,2.9,0.852,2.9,1.848,2.5,1.2,1,3.3,4.1,4.816,1.679,2.5,train
2022/8/9 15:00,26.9,10.3,63.6,23.2,2.9,46.6,5.8,1,2.9,1.008,2.7,1.584,2.6,1.1,0.7,2.7,4.1,5.04,1.27,2.2,train
2022/8/9 16:00,34.5,12.5,68.4,28.5,2.8,54,6.5,0.9,3.7,1.74,2.9,1.4,4.9,1.1,1,3.3,5.2,5.192,1.255,1.9,train
2022/8/9 17:00,42.2,16.2,77.8,41.8,4.7,66.7,11,1.8,5.8,2.044,3.9,2.632,2.8,2.8,1.1,4.6,7.2,6.544,2.286,2.3,train
2022/8/9 18:00,49,20.1,87,51.2,5.2,81,15.2,2.5,7.1,2.872,5.8,3.532,3.8,37.9,2,5.7,9.4,9.448,3.27,2.6,train
2022/8/9 19:00,57.7,24.1,97.8,61.3,6.2,102.3,18.5,2.5,9,3.44,7.8,3.444,4.6,,3.2,8.5,11,10.2,4.096,3.2,train
2022/8/9 20:00,70.1,34.2,106,71.8,9.3,127.4,28.4,3.9,11.7,5.01,10.7,6.428,5.3,,3.9,10.9,13.9,13.36,5.95,2.9,train
2022/8/9 21:00,69.2,45.6,114.2,77.8,12.5,151.8,33.2,5.2,14.8,6.28,13.1,8.672,6.4,,4.6,13.4,19.6,16.08,7.054,4.9,train
2022/8/9 22:00,90.8,39.9,114.8,77.5,11.1,142,33.6,4.6,15.1,7.366,13.8,9.188,8.1,,4.2,12.3,22.1,15.56,6.592,5.6,train
2022/8/9 23:00,53.2,31.2,100,85,6.1,102.2,23,3.4,8.9,5.256,8.5,5.512,6.7,,3.2,8.6,14.8,12.32,3.854,3.6,train
2022/8/10 0:00,36.9,15.3,86,39.3,4.9,56.8,12,1.7,4.7,1.96,4.7,2.864,4,,2,5.8,7.3,7.76,2.142,2.1,train
2022/8/10 1:00,22.4,9,74.4,21.1,2.2,28.8,5,0.7,1.8,1.036,1.8,0.88,3.2,1,1,3.2,4.7,4.888,1.37,1.1,train
2022/8/10 2:00,16.2,5.3,71,13.6,1.3,19.2,3.2,0.3,1.2,0.531,1.3,0.615,2.7,0.4,0.7,1.9,2.1,3.096,0.544,0.6,train
2022/8/10 3:00,13.2,3.9,69.3,12.6,1.1,15.2,2.4,0.2,1.3,0.25,1,0.476,2.8,0.2,0.5,1.7,1.8,2.88,0.169,0.4,train
2022/8/10 4:00,13.2,3.4,47.7,12.3,1.1,14.3,2,0.3,0.9,0.246,1.1,0.387,2.7,0.2,0.3,1.4,1.2,2.888,0.348,0.8,train
2022/8/10 5:00,17.6,4.3,44.6,13.8,1.2,16.7,2.2,0.5,1.5,0.22,0.8,0.54,2.5,0.4,0.6,1.8,2,3.056,0.656,0.4,train
2022/8/10 6:00,29.6,11.1,59.7,28.2,2.7,45.3,7.7,1.2,5.1,19.29,1.9,24.22,3.3,1.5,1.2,2.6,5.3,52.872,13.046,1.7,train
2022/8/10 7:00,45.2,20.7,83,46,6.9,83.7,17,2.3,8.4,,5.9,,5,3.3,2.1,6.5,12,,,2.7,train
2022/8/10 8:00,49.2,23.6,89,53,7.1,97.6,18.1,2.4,8.5,,5.8,,5.3,4.1,3.1,6.9,11.5,,,3.3,train
2022/8/10 9:00,49.2,25,78.7,47.6,5.8,87.4,15.2,2.3,6.7,,6.8,,4.7,3.6,2.2,6.1,9.5,,,2.6,train
2022/8/10 10:00,47,20.5,77,42.1,4.9,75.6,13.3,1.4,6,,4.8,,3.8,2.6,1.6,6.2,9.3,,,3.3,train
2022/8/10 11:00,45.7,19.2,74,42.8,4.8,75.7,12.3,1.8,5.5,,5.2,,3.5,2.5,1.6,5.9,8,,2.168,2.9,train
2022/8/10 12:00,46,18,70,37.2,4.9,72.3,12.3,1.7,5.8,,4.7,,3.6,2.7,1.8,5.4,7.8,,2.1,2.9,train
2022/8/10 13:00,37.9,15.6,64.8,31.5,3.3,62.7,10,1.1,4.8,1.584,4,2.2,3.7,1.9,1.3,4,6.6,6.08,2.08,2.1,train
2022/8/10 14:00,30.2,12.1,58.5,22,2.7,47.5,7.3,0.8,3.6,1.251,2.8,1.88,4.2,1.1,0.9,2.6,4.8,5.184,1.379,2.5,train
2022/8/10 15:00,28.6,11.6,57,25.3,3.3,44.2,7.6,1.2,3.3,1.138,2.5,2.468,2.9,1.1,1,2.8,4.5,5.224,1.316,2.1,train
2022/8/10 16:00,33.9,14.2,59.3,28.2,3.3,52.8,7.5,0.8,4.1,1.33,2.7,1.768,2.2,1.3,1.3,3.4,5.3,5.28,1.852,2.3,train
2022/8/10 17:00,41.9,18.3,67.4,41.9,4.9,67,11.7,2,6.2,2.092,4,2.696,3.3,2.3,1.5,4.9,6.7,7.48,2.708,3.1,train
2022/8/10 18:00,48.6,21.6,74.3,52.9,5.9,83.2,15.2,2.4,8.5,3.536,6.7,3.196,4.4,3.3,1.9,7,8.5,7.968,3.1,2.6,train
2022/8/10 19:00,61.5,28,80,61.2,6.8,106,20.5,3.2,9.7,4.008,7.2,4.256,4.4,4.2,3,8.5,13.1,9.8,4.386,3,train
2022/8/10 20:00,71.4,35.7,82.7,72,10.2,124.3,27.2,3.5,12.8,6.25,9.6,6.704,6,6.1,3.9,11,16.5,13.056,5.074,3.6,train
2022/8/10 21:00,73.1,38.9,108.3,78.5,11.9,147,35.5,5.1,17.5,6.954,12.6,9.656,7.5,8.3,5.5,11.5,22,16.744,7.654,4.6,train
2022/8/10 22:00,69.8,39.3,113.7,77.2,10.5,142.5,30.6,4.9,15.1,5.984,11.9,7.988,8.5,8.7,5.2,12.1,20.3,16.984,6.336,5.3,train
2022/8/10 23:00,55.7,29.1,104,87,6.9,108.8,22.4,3.6,8.5,5.604,9.2,6.184,6.7,5.9,2.9,9.4,14.5,13.128,4.25,4.1,train
2022/8/11 0:00,33,17,85.3,42.3,3.7,56,11,1.7,4.2,2.72,5.4,2.844,4.5,3.1,2.3,5.1,8.2,8.104,2.032,2.6,train
2022/8/11 1:00,23.5,8.2,75.5,19,2.4,29,5.3,0.4,2,0.967,2.4,1.56,3.4,0.8,1.2,2.6,3.6,4.736,1.25,1.4,train
2022/8/11 2:00,17.4,5.3,71.2,15,1.3,15.4,3,0.3,1.5,0.746,1.2,0.76,2.5,0.4,0.5,1.1,1.8,2.912,1.342,0.7,train
2022/8/11 3:00,15.5,3.7,68.8,11.8,0.9,13.8,1.7,0.2,0.7,,1,0.484,2.3,0.2,0.2,0.8,1.4,3.472,,0.5,train
2022/8/11 4:00,15.7,3.4,58.5,11.1,0.9,15,2,0.3,1.3,,1.1,0.225,2.8,0.6,0.2,0.9,1.3,4.08,,0.3,train
2022/8/11 5:00,19,4.7,44,14.2,1.1,17.8,2,0.4,1.4,0.231,0.7,0.588,2.5,0.6,0.8,1,2.5,3.488,0.377,0.9,train
2022/8/11 6:00,34.4,12.7,62.3,29.2,3,45.4,8.5,1.4,4.6,1.904,2.5,2.304,3.2,1.9,2,2.5,5.5,5.408,1.829,1.7,train
2022/8/11 7:00,48.6,22.6,87,47.8,7.1,90.6,18.4,2.8,9.5,4.148,5.8,4.176,4.7,3.6,3.5,5.7,11.9,9.36,3.87,3.3,train
2022/8/11 8:00,53.6,25.2,96.7,57.6,7.5,101.2,18.7,3.1,9.8,4.228,6.1,4.908,4.9,3.8,3.1,6.2,11.7,9.512,4.4,3.8,train
2022/8/11 9:00,50.6,24.3,96,51.8,5.5,93.5,15.1,1.8,8.7,2.99,5.2,4.56,3.7,3.2,1.9,5.5,10.9,8.08,2.83,3,train
2022/8/11 10:00,48.5,20.6,91.5,45.5,2.3,83,14.4,1.4,7.7,3.586,6,3.716,4,2.4,1.7,5.6,10.1,8.112,3.66,3.2,train
2022/8/11 11:00,48.2,18.7,89.5,43.9,4.8,79.3,12.8,2,6.5,2.58,4.9,3.104,4.4,2.6,1.7,5.3,8.8,7.488,2.582,2.7,train
2022/8/11 12:00,44,17.4,88.7,37.1,4.5,76.7,12.5,1.5,6.3,2.586,5.3,3.036,2.7,2.1,1.5,5,7.5,6.64,2.178,3.2,train
2022/8/11 13:00,38.5,16,80.3,33.4,3.6,64.7,9.3,1.4,4.6,1.69,4.8,2.064,3.3,1.7,1.5,3.8,7.6,6.104,1.966,2.2,train
2022/8/11 14:00,31.3,11.3,67.5,22.9,3,50.6,6.6,1,3.5,0.997,4.2,1.844,2.6,1.5,0.9,2.6,5,5.04,1.63,2.4,train
2022/8/11 15:00,31.9,11.6,66.8,25.6,3,51,6.9,0.7,3.6,1.257,3.2,1.992,2.4,1.4,1,2.3,5.2,4.512,1.698,2.4,train
2022/8/11 16:00,35.2,14.4,68.7,28.1,3.3,54,8.3,0.7,4.1,1.117,3.1,1.564,2.6,1.2,1.2,2.8,5.4,5.248,1.398,2,train
2022/8/11 17:00,41.1,16.4,81,41.1,3.9,69,10.8,1.5,5.7,2.066,3.7,2.328,3.2,2,1.3,4,7.4,6.048,2.132,2.5,train
2022/8/11 18:00,50.8,20.8,89.3,51.9,5.3,81.2,15,2.1,7.7,2.976,6.4,3.436,4.1,2.8,1.3,5.8,10.3,6.896,2.97,2.7,train
2022/8/11 19:00,56.5,27,95.4,59.1,6.5,94.5,17.7,2,9.2,3.608,7.4,3.988,4.3,3.1,2.6,7.5,10.9,8.112,3.964,3,train
2022/8/11 20:00,67.2,31.9,102.6,67.3,8.3,119.3,25.6,2.9,10.5,4.836,8.5,5.24,4.8,5.1,3,9.8,14.6,11.968,5.674,4.6,train
2022/8/11 21:00,69.6,45.2,116.2,78,12.6,157.4,34,4.1,15.5,6.626,11.4,8.952,6.8,8.7,4.8,12.4,20.1,14.496,8.056,5,train
2022/8/11 22:00,95.9,42.9,117.2,79.9,11.4,163.8,34.8,5.1,16.3,7.962,13.6,8.664,9.2,9,5.5,13.1,23.6,17.864,7.06,5.3,train
2022/8/11 23:00,60.7,33.7,105,94.4,7.6,112,26.9,3.7,11.5,5.708,8.6,6.576,8,5.6,4.2,12,17.3,14.896,5.37,4.3,train
2022/8/12 0:00,38.3,18,87.8,50.3,5.8,56.5,13.7,1.8,5.2,2.848,5.4,2.808,4.6,3.8,2.5,4.8,8.3,30.256,1.99,2.7,train
2022/8/12 1:00,26.7,8.7,75.5,21.1,2.4,31,5.4,0.7,2.3,1.094,2.9,1.256,3.9,1.3,0.6,2.7,4.5,,1.02,1,train
2022/8/12 2:00,19.8,4.8,71,13.3,1,17.3,3.3,0.2,1.3,2.868,1.3,0.852,3.3,1.1,0.6,1.2,2.2,,0.402,0.6,train
2022/8/12 3:00,17.6,5,69.7,12.3,0.7,14,2.8,0.2,0.9,,0.7,0.524,3.1,0.9,0.3,0.8,1.8,,0.468,0.4,train
2022/8/12 4:00,13.9,4,60.6,11.8,0.9,14,1.8,0.2,0.9,,0.5,0.38,2.3,1,0.3,0.9,1.8,,0.452,0.6,train
2022/8/12 5:00,19.3,4.3,45.7,14,1.1,15.7,2,0.4,1.3,,0.8,0.624,2.5,1.1,0.3,1.5,2.3,,0.596,0.9,train
2022/8/12 6:00,35.4,11.7,63,28.6,2.8,45,8,1,5.5,,2.5,2.492,3.2,1.5,1.2,2.7,5.6,,1.637,1.3,train
2022/8/12 7:00,50.6,23,87.5,50.2,8.2,91.5,17.7,2.7,9.1,3.644,7,5.032,5.1,3.6,3,5.7,11.9,8.248,4.194,2.5,train
2022/8/12 8:00,55,26.1,96.8,59.7,8.7,107.2,18.9,3.2,9.4,4.29,6.6,4.888,5.9,4.8,2.8,6.6,14.4,9.672,4.122,3.4,train
2022/8/12 9:00,47.6,23.1,92.4,48.7,5.7,91.8,14.5,1.8,7.2,2.394,5.4,3.696,3.9,2.7,2.1,4,10.9,8.2,3.404,3.1,train
2022/8/12 10:00,43,18.9,86.3,40.8,5.4,75,11.7,1.6,6,2.716,4.9,2.928,3.1,2,1.7,4.6,7.9,6.824,2.472,2.9,train
2022/8/12 11:00,40.8,17.5,81,42,5.7,72.2,11.5,1.8,6.4,2.776,5.5,2.824,3,1.9,1.6,5,7.1,7.264,1.924,2.7,train
2022/8/12 12:00,41.7,16.2,80.5,36.9,4.2,72.8,12.2,1.5,6.2,2.48,6.1,58.248,3.1,2.6,1.8,4.8,9.1,6.32,57.701,2.6,train
2022/8/12 13:00,35.4,14.2,74.8,32.3,3,61.5,9.9,1.1,4.5,1.538,5,,3.1,1.9,1.6,3.5,6.6,5.048,,1.9,train
2022/8/12 14:00,28.5,12,64.2,22.6,2.7,48.5,6.5,0.9,2.8,1.11,3.4,,2.3,1.5,1.3,2.5,3.9,4.8,,1.8,train
2022/8/12 15:00,30.6,20.7,63.8,26,2.9,47.5,6.7,0.9,3,1.028,2.5,,2.1,1.1,1.4,2.4,4.6,4.376,,1.6,train
2022/8/12 16:00,35.4,21.3,69,29.7,3.1,51.7,7.3,0.8,4.8,1.408,2.6,,3.1,1.2,1.3,2.5,5.5,4.84,,2.2,train
2022/8/12 17:00,41.6,16.5,78.7,44.3,3.9,64.6,10.7,0.9,5.4,2.14,4.2,,3.4,1.9,1.2,3.9,6.5,5.72,,2.3,train
2022/8/12 18:00,48.4,19.4,85.5,51.7,5.1,80.4,15.1,1.8,7.2,57.983,6,,4.3,2.8,1.5,5.9,8.3,88.936,,2.9,train
2022/8/12 19:00,54.6,22.2,91.2,60.4,6.3,93,18.3,2.5,8.2,,6.7,,4.5,2.9,2.5,6.8,9.8,,,2.8,train
2022/8/12 20:00,56.5,30.7,101.3,63.9,7.6,108.3,22,2.9,10.2,,7.5,,4.4,4.1,3.1,8.3,13.1,,,2.9,train
2022/8/12 21:00,96,39,110,75.7,10.7,143.5,31.8,4.3,14,,10.7,,6.4,7,4.6,11.3,18.2,,,3.7,train
